link,title,date,newspaper
/news/news_read.naver?article_id=0005562334&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=39,"""코스피 웃돈 증권株…테마주 열풍 이후 日거래대금 양호""",20230830,한국경제
/news/news_read.naver?article_id=0005562333&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=39,“오늘 韓 증시 오를 것”…미중 리스크 줄었다,20230830,이데일리
/news/news_read.naver?article_id=0000769104&office_id=031&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=39,"틈새시장 파고든 중소 자산운용사, 지각 변동 시작돼",20230830,이데일리
/news/news_read.naver?article_id=0000945287&office_id=417&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=39,[뉴욕증시] 국채금리 하락 속에 안도감… 엔비디아 4%·테슬라7% 급등,20230830,이데일리
/news/news_read.naver?article_id=0001122084&office_id=215&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=39,"게임주, '어닝 쇼크'에 목표가도 줄하향",20230830,아이뉴스24
/news/news_read.naver?article_id=0004885442&office_id=015&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=39,"서유석 ""판매사의 환매 권유는 당연한 일…미래에셋 특혜 알 수 없어""",20230830,머니S
/news/news_read.naver?article_id=0000049500&office_id=243&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=39,"M&A 방식 아닌 인수합병, P&A를 아시나요 [허지은의 주스통]",20230830,한국경제TV
/news/news_read.naver?article_id=0000019099&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=39,[HMM 주인찾기]①고래 삼킬 새우 나올까,20230830,한국경제
/news/news_read.naver?article_id=0005179309&office_id=009&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=39,‘순살사태’ 건설사 휘청하는데…버핏이 1조 사들인 이 기업은 훨훨,20230830,이코노미스트
/news/news_read.naver?article_id=0001122079&office_id=215&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=39,"뉴욕증시, 긴축종료 기대·비트코인 호재에 기술주 '훨훨'…테슬라 7.7%↑ [출근전 꼭 글로벌브리핑]",20230830,비즈워치
/news/news_read.naver?article_id=0002744130&office_id=119&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=39,테마주 순환매에 불성실공시↑…증시 불확실성 가중,20230830,매일경제
/news/news_read.naver?article_id=0004885437&office_id=015&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=39,긴축 종료 기대에 기술주 랠리…엔비디아 4% ↑ [뉴욕증시 브리핑],20230830,한국경제TV
/news/news_read.naver?article_id=0004931519&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=39,"LG이노텍, 아이폰15 출시효과…4분기 최대 실적 전망-메리츠증권",20230830,데일리안
/news/news_read.naver?article_id=0005562335&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=39,"CJ CGV, 9000억 자본 확충으로 극장운영 첨단화·재무구조 개선-대신",20230830,한국경제
/news/news_read.naver?article_id=0000019098&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,명절엔 생선 대신 고기? 오염수 방류 영향 '촉각',20230830,비즈워치
/news/news_read.naver?article_id=0007017385&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,베트남 전기차 업체 빈패스트 뉴욕증시서 44% 폭락(상보),20230830,뉴스1
/news/news_read.naver?article_id=0007017370&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,"비트코인 7% 급등, 코인베이스 주가 15% 폭등(상보)",20230830,뉴스1
/news/news_read.naver?article_id=0005562319&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,"""2차전지로 돈 번 동학개미, 바이오로 왔다…옥석 가리려면""[인터뷰]",20230830,이데일리
/news/news_read.naver?article_id=0000019097&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,'여의도·압구정 등 한강변' 깃발 꽂으려는 래미안…업계 '촉각',20230830,비즈워치
/news/news_read.naver?article_id=0014159544&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,"올해 주가 성적 '꼴찌' 게임株, 실적 충격에 목표가도 줄하향",20230830,연합뉴스
/news/news_read.naver?article_id=0005306693&office_id=277&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,갈수록 줄어드는 스테이블코인 유통량…가상자산 가격도 횡보,20230830,아시아경제
/news/news_read.naver?article_id=0000945272&office_id=417&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,"""제2의 블랙핑크 온다"" YG, 베이비몬스터 데뷔에 주가 '들썩'",20230830,머니S
/news/news_read.naver?article_id=0007017362&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,"미법원 ETF 허용하라, 비트코인 7% 급등…2만8000달러 회복(상보)",20230830,뉴스1
/news/news_read.naver?article_id=0005562318&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,‘조정 한 달’ 양극재 3대장…‘수요·가격·경쟁’ 악재 속 반등 언제,20230830,이데일리
/news/news_read.naver?article_id=0005562316&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,"""연준 기도에 답했다""…경기침체 우려에 환호한 증시[월스트리트in]",20230830,이데일리
/news/news_read.naver?article_id=0004231766&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,클라우드는 AI생태계 전쟁에 달렸다…AI 유니콘 업고 판세 뒤집기 나선 구글,20230830,서울경제
/news/news_read.naver?article_id=0014159536&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,자금세탁 우려 속 올해 금융사 '의심거래 보고' 늘었다,20230830,연합뉴스
/news/news_read.naver?article_id=0014159534&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,내달 에코프로머티리얼즈 '상장심사 속도'…이르면 연내 상장,20230830,연합뉴스
/news/news_read.naver?article_id=0007017351&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,"[속보] ETF 허용 가능성, 비트코인 7% 급등…2만8000달러 회복",20230830,뉴스1
/news/news_read.naver?article_id=0004231764&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,고용 과열 진정 신호 또 나왔다…S&P500 1.45%↑[데일리국제금융시장],20230830,서울경제
/news/news_read.naver?article_id=0000927876&office_id=366&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,"신재생에너지 시대, 원전이 최대 수혜 맞네… 원자력 ETF 상승률 ‘쑥’",20230830,조선비즈
/news/news_read.naver?article_id=0005562293&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,특례상장 과반이 공모가 미달인데…문턱 또 낮춘다는 정부,20230830,이데일리
/news/news_read.naver?article_id=0001634489&office_id=005&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,소액주주 우습게 보면 큰일… 이틀만에 지분 7% 모였다,20230830,국민일보
/news/news_read.naver?article_id=0005562291&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=40,성장성 기술 특례 1호도 상폐 위기…바이오 대신 초격차,20230830,이데일리
/news/news_read.naver?article_id=0000927868&office_id=366&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,상장폐지됐는데 ‘700억 사옥’ 있는 이 기업… 경영권 노린 진흙탕 주총 예고,20230830,조선비즈
/news/news_read.naver?article_id=0005562290&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,기대·우려 엇갈리는 업계…고민 깊어진 금감원,20230830,이데일리
/news/news_read.naver?article_id=0005562287&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,"기술특례 상장, 체면은 당국이 세우고 책임은 증권사에",20230830,이데일리
/news/news_read.naver?article_id=0000019095&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,가장 젊고 가장 오래된 임원이 만든 컴투스 '1등 게임',20230830,비즈워치
/news/news_read.naver?article_id=0007017344&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,"테슬라 7.69%-리비안 8.67%, 전기차 일제 급등(종합)",20230830,뉴스1
/news/news_read.naver?article_id=0014159528&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,삼성물산과 제일모직 합병 후 국민연금 2천451억원 손실,20230830,연합뉴스
/news/news_read.naver?article_id=0007017312&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,'중국시장 호재' 테슬라 7.69% 급등(상보),20230830,뉴스1
/news/news_read.naver?article_id=0014159505&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,"뉴욕증시, 국채금리 하락에 상승…나스닥 1.7%↑마감",20230830,연합뉴스
/news/news_read.naver?article_id=0005562282&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,9월도 코스피 상승은 '제한'…외국인 장바구니 살펴보니,20230830,이데일리
/news/news_read.naver?article_id=0007017309&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,"엔비디아 4.16% 급등, 필라델피아반도체지수도 2.59%↑(종합)",20230830,뉴스1
/news/news_read.naver?article_id=0005562280&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,"""적자 원인은 과도한 임원 급여, 배임 위험도""…진원생명과학, 유증 성공할까",20230830,이데일리
/news/news_read.naver?article_id=0004931482&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,이달만 삼성전자 1조 넘게 팔더니…기관 '이 종목'은 담았다,20230830,머니투데이
/news/news_read.naver?article_id=0005064208&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,"SK텔레콤, 올해 주가 상승 여력 27%-하나",20230830,파이낸셜뉴스
/news/news_read.naver?article_id=0007017298&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,"엔비디아 구글과 파트너십, 4.16% 급등…사상최고(상보)",20230830,뉴스1
/news/news_read.naver?article_id=0004931480&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,"거침없는 '바이 재팬'…벌써 5000억, 日 주식 쓸어 담았다",20230830,머니투데이
/news/news_read.naver?article_id=0014159502&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,"美하원 '매파의원' ""中에 투자하는 美 연기금·펀드도 규제해야""",20230830,연합뉴스
/news/news_read.naver?article_id=0005562278&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,[속보]긴축싸이클 종료 기대감 커졌다…나스닥 1.7%↑,20230830,이데일리
/news/news_read.naver?article_id=0007017295&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,"노동시장 크게 둔화, 미증시 일제 상승…나스닥 1.74%(상보)",20230830,뉴스1
/news/news_read.naver?article_id=0007017293&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,"이복현의 '라임 칼날' 미래에셋 겨누나…""사실상 라임사태 시작""",20230830,뉴스1
/news/news_read.naver?article_id=0007017292&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=41,"[속보] 노동시장 둔화, 미증시 일제 상승…나스닥 1.74%↑",20230830,뉴스1
/news/news_read.naver?article_id=0007017291&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=42,"[속보] 비트코인 EFT 가능성, 코인베이스 15% 폭등",20230830,뉴스1
/news/news_read.naver?article_id=0012057941&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=42,"""뱃고동 울리는 조선주""…연일 상승 랠리",20230830,뉴시스
/news/news_read.naver?article_id=0007017290&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=42,[속보] 베트남 전기차 업체 빈패스트 뉴욕증시서 44% 폭락,20230830,뉴스1
/news/news_read.naver?article_id=0005064204&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=42,"""주가 떨어져도 Go""...유상증자에 기대는 기업들",20230830,파이낸셜뉴스
/news/news_read.naver?article_id=0005064203&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=42,폭증했던 공매도 브레이크...외인 공매도 주춤,20230830,파이낸셜뉴스
/news/news_read.naver?article_id=0007017285&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=42,"[속보] 중국 시장 호재, 테슬라 7.69% 급등",20230830,뉴스1
/news/news_read.naver?article_id=0007017284&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=42,"[속보] 구글과 파트너십, 엔비디아 4.16% 급등",20230830,뉴스1
/news/news_read.naver?article_id=0004931474&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=42,"""아이폰 안 쓰면 왕따"" 1020, 애플 감성에 '푹'…덩달아 웃는 종목들",20230830,머니투데이
/news/news_read.naver?article_id=0014159496&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=42,"美법원 ""금융당국, 비트코인 현물 ETF 반려 결정 재검토하라""",20230830,연합뉴스
